Year,Ticker,Beta_t,Vol_t,EoverP_t,DoverP_t,Beta_t1,RealisedReturn_t1
2017,AAPL,1.3582586018825222,"Ticker
AAPL    0.176053
dtype: float64","Ticker
AAPL    0.161901
Name: 2017-12-29 00:00:00, dtype: float64","Ticker
AAPL    0.015485
Name: 2017-12-29 00:00:00, dtype: float64",1.2578715920051848,"Ticker
AAPL   -0.053902
dtype: float64"
2017,AMZN,1.308308232340094,"Ticker
AMZN    0.209628
dtype: float64","Ticker
AMZN    0.104834
Name: 2017-12-29 00:00:00, dtype: float64",,1.62104987087925,"Ticker
AMZN    0.284317
dtype: float64"
2017,BA,0.972885157751036,"Ticker
BA    0.175471
dtype: float64","Ticker
BA   -0.063868
Name: 2017-12-29 00:00:00, dtype: float64","Ticker
BA    0.02021
Name: 2017-12-29 00:00:00, dtype: float64",1.3081127746687073,"Ticker
BA    0.115017
dtype: float64"
2017,BAC,1.9388429233660218,"Ticker
BAC    0.214086
dtype: float64","Ticker
BAC    0.134692
Name: 2017-12-29 00:00:00, dtype: float64","Ticker
BAC    0.015681
Name: 2017-12-29 00:00:00, dtype: float64",1.096498287909738,"Ticker
BAC   -0.149966
dtype: float64"
2017,BRK-A,0.9820204320691253,"Ticker
BRK-A    0.10929
dtype: float64","Ticker
BRK-A    0.189095
Name: 2017-12-29 00:00:00, dtype: float64",,1.0332421809615913,"Ticker
BRK-A    0.028226
dtype: float64"
2017,BRK-B,1.0725740521037372,"Ticker
BRK-B    0.109803
dtype: float64","Ticker
BRK-B    0.189133
Name: 2017-12-29 00:00:00, dtype: float64",,1.0870387746998833,"Ticker
BRK-B    0.030068
dtype: float64"
2017,CMCSA,0.9310600146011916,"Ticker
CMCSA    0.194127
dtype: float64","Ticker
CMCSA    0.121767
Name: 2017-12-29 00:00:00, dtype: float64","Ticker
CMCSA    0.014216
Name: 2017-12-29 00:00:00, dtype: float64",0.9212326447369431,"Ticker
CMCSA   -0.127108
dtype: float64"
2017,CSCO,1.1938667787009178,"Ticker
CSCO    0.156668
dtype: float64","Ticker
CSCO    0.080275
Name: 2017-12-29 00:00:00, dtype: float64","Ticker
CSCO    0.037025
Name: 2017-12-29 00:00:00, dtype: float64",1.3047637703045145,"Ticker
CSCO    0.165716
dtype: float64"
2017,CVX,0.5779018331683842,"Ticker
CVX    0.140763
dtype: float64","Ticker
CVX    0.096554
Name: 2017-12-29 00:00:00, dtype: float64","Ticker
CVX    0.04767
Name: 2017-12-29 00:00:00, dtype: float64",0.9499802752792365,"Ticker
CVX   -0.097474
dtype: float64"
2017,DIS,0.4650795868921668,"Ticker
DIS    0.150528
dtype: float64","Ticker
DIS    0.047348
Name: 2017-12-29 00:00:00, dtype: float64","Ticker
DIS    0.015686
Name: 2017-12-29 00:00:00, dtype: float64",0.8625271308965451,"Ticker
DIS    0.036078
dtype: float64"
2017,FB,,,,,,
2017,GE,0.8676552732175598,"Ticker
GE    0.198102
dtype: float64","Ticker
GE    0.080171
Name: 2017-12-29 00:00:00, dtype: float64","Ticker
GE    0.050905
Name: 2017-12-29 00:00:00, dtype: float64",0.8077822071399133,"Ticker
GE   -0.553898
dtype: float64"
2017,GOOG,1.2413633556623196,"Ticker
GOOG    0.153607
dtype: float64","Ticker
GOOG    0.171873
Name: 2017-12-29 00:00:00, dtype: float64",,1.3656594668165567,"Ticker
GOOG   -0.010311
dtype: float64"
2017,GOOGL,1.2035837847609498,"Ticker
GOOGL    0.151727
dtype: float64","Ticker
GOOGL    0.170929
Name: 2017-12-29 00:00:00, dtype: float64",,1.3560131412891054,"Ticker
GOOGL   -0.008012
dtype: float64"
2017,HD,0.6292866878018092,"Ticker
HD    0.131057
dtype: float64","Ticker
HD    0.092678
Name: 2017-12-29 00:00:00, dtype: float64","Ticker
HD    0.022399
Name: 2017-12-29 00:00:00, dtype: float64",1.0167478167761839,"Ticker
HD   -0.072955
dtype: float64"
2017,INTC,1.155527010465471,"Ticker
INTC    0.171362
dtype: float64","Ticker
INTC   -0.11561
Name: 2017-12-29 00:00:00, dtype: float64","Ticker
INTC    0.027844
Name: 2017-12-29 00:00:00, dtype: float64",1.3791039699361691,"Ticker
INTC    0.042265
dtype: float64"
2017,JNJ,0.5148954525584158,"Ticker
JNJ    0.11433
dtype: float64","Ticker
JNJ    0.079361
Name: 2017-12-29 00:00:00, dtype: float64","Ticker
JNJ    0.029308
Name: 2017-12-29 00:00:00, dtype: float64",0.7636487048889408,"Ticker
JNJ   -0.051315
dtype: float64"
2017,JPM,1.4627767382303891,"Ticker
JPM    0.162086
dtype: float64","Ticker
JPM    0.234921
Name: 2017-12-29 00:00:00, dtype: float64","Ticker
JPM    0.023515
Name: 2017-12-29 00:00:00, dtype: float64",0.9975485382124443,"Ticker
JPM   -0.066238
dtype: float64"
2017,KO,0.15107358342176566,"Ticker
KO    0.090177
dtype: float64","Ticker
KO    0.068139
Name: 2017-12-29 00:00:00, dtype: float64","Ticker
KO    0.0405
Name: 2017-12-29 00:00:00, dtype: float64",0.46547532079807286,"Ticker
KO    0.067735
dtype: float64"
2017,MA,1.2244134717625454,"Ticker
MA    0.140499
dtype: float64","Ticker
MA    0.098459
Name: 2017-12-29 00:00:00, dtype: float64","Ticker
MA    0.006063
Name: 2017-12-29 00:00:00, dtype: float64",1.3581315621478431,"Ticker
MA    0.253129
dtype: float64"
2017,MRK,0.5117602451019865,"Ticker
MRK    0.155691
dtype: float64","Ticker
MRK    0.15947
Name: 2017-12-29 00:00:00, dtype: float64","Ticker
MRK    0.041802
Name: 2017-12-29 00:00:00, dtype: float64",0.6893088441803221,"Ticker
MRK    0.399538
dtype: float64"
2017,MSFT,1.286269487340934,"Ticker
MSFT    0.147917
dtype: float64","Ticker
MSFT    0.163901
Name: 2017-12-29 00:00:00, dtype: float64","Ticker
MSFT    0.020139
Name: 2017-12-29 00:00:00, dtype: float64",1.4413104362409628,"Ticker
MSFT    0.207953
dtype: float64"
2017,ORCL,0.7318820557211433,"Ticker
ORCL    0.177477
dtype: float64","Ticker
ORCL    0.100953
Name: 2017-12-29 00:00:00, dtype: float64","Ticker
ORCL    0.017103
Name: 2017-12-29 00:00:00, dtype: float64",0.9966562458365984,"Ticker
ORCL   -0.029696
dtype: float64"
2017,PEP,0.32091479624127617,"Ticker
PEP    0.097368
dtype: float64","Ticker
PEP    0.070267
Name: 2017-12-29 00:00:00, dtype: float64","Ticker
PEP    0.032736
Name: 2017-12-29 00:00:00, dtype: float64",0.4436619199558394,"Ticker
PEP   -0.048129
dtype: float64"
2017,PFE,0.5789999100143417,"Ticker
PFE    0.111191
dtype: float64","Ticker
PFE    0.055354
Name: 2017-12-29 00:00:00, dtype: float64","Ticker
PFE    0.048713
Name: 2017-12-29 00:00:00, dtype: float64",0.8055913051235934,"Ticker
PFE    0.248189
dtype: float64"
2017,PG,0.3368530976226408,"Ticker
PG    0.107775
dtype: float64","Ticker
PG    0.083589
Name: 2017-12-29 00:00:00, dtype: float64","Ticker
PG    0.036354
Name: 2017-12-29 00:00:00, dtype: float64",0.46377810989416196,"Ticker
PG    0.035695
dtype: float64"
2017,T,0.6888265245286342,"Ticker
T    0.168356
dtype: float64","Ticker
T    0.097241
Name: 2017-12-29 00:00:00, dtype: float64","Ticker
T    0.116927
Name: 2017-12-29 00:00:00, dtype: float64",0.6770252117705776,"Ticker
T   -0.207764
dtype: float64"
2017,UNH,0.8573280834657871,"Ticker
UNH    0.142571
dtype: float64","Ticker
UNH    0.120663
Name: 2017-12-29 00:00:00, dtype: float64","Ticker
UNH    0.014527
Name: 2017-12-29 00:00:00, dtype: float64",0.9990856690246279,"Ticker
UNH    0.145239
dtype: float64"
2017,V,1.0398747259818413,"Ticker
V    0.128825
dtype: float64","Ticker
V    0.091711
Name: 2017-12-29 00:00:00, dtype: float64","Ticker
V    0.006373
Name: 2017-12-29 00:00:00, dtype: float64",1.2649363288866549,"Ticker
V    0.164876
dtype: float64"
2017,WFC,1.460127385066507,"Ticker
WFC    0.177012
dtype: float64","Ticker
WFC    0.113242
Name: 2017-12-29 00:00:00, dtype: float64","Ticker
WFC    0.031366
Name: 2017-12-29 00:00:00, dtype: float64",0.903491293695894,"Ticker
WFC   -0.218292
dtype: float64"
2017,WMT,0.5119011198582871,"Ticker
WMT    0.181932
dtype: float64","Ticker
WMT    0.080445
Name: 2017-12-29 00:00:00, dtype: float64","Ticker
WMT    0.023377
Name: 2017-12-29 00:00:00, dtype: float64",0.7074134055689347,"Ticker
WMT   -0.03432
dtype: float64"
2017,XOM,0.5720289089954345,"Ticker
XOM    0.111576
dtype: float64","Ticker
XOM    0.12767
Name: 2017-12-29 00:00:00, dtype: float64","Ticker
XOM    0.051813
Name: 2017-12-29 00:00:00, dtype: float64",0.8620698431049774,"Ticker
XOM   -0.150933
dtype: float64"
2018,AAPL,1.2578711701891236,"Ticker
AAPL    0.286853
dtype: float64","Ticker
AAPL    0.171125
Name: 2018-12-31 00:00:00, dtype: float64","Ticker
AAPL    0.018762
Name: 2018-12-31 00:00:00, dtype: float64",1.549600694565998,"Ticker
AAPL    0.889578
dtype: float64"
2018,AMZN,1.62104987087925,"Ticker
AMZN    0.360711
dtype: float64","Ticker
AMZN    0.081626
Name: 2018-12-31 00:00:00, dtype: float64",,1.3248297501036572,"Ticker
AMZN    0.230277
dtype: float64"
2018,BA,1.3081135896262457,"Ticker
BA    0.313597
dtype: float64","Ticker
BA   -0.05728
Name: 2018-12-31 00:00:00, dtype: float64","Ticker
BA    0.021827
Name: 2018-12-31 00:00:00, dtype: float64",0.9846842875897651,"Ticker
BA    0.033382
dtype: float64"
2018,BAC,1.0964983300499211,"Ticker
BAC    0.246414
dtype: float64","Ticker
BAC    0.158455
Name: 2018-12-31 00:00:00, dtype: float64","Ticker
BAC    0.025542
Name: 2018-12-31 00:00:00, dtype: float64",1.2371146167721376,"Ticker
BAC    0.461902
dtype: float64"
2018,BRK-A,1.0332421809615913,"Ticker
BRK-A    0.220585
dtype: float64","Ticker
BRK-A    0.183905
Name: 2018-12-31 00:00:00, dtype: float64",,0.8764217087647302,"Ticker
BRK-A    0.109771
dtype: float64"
2018,BRK-B,1.0870387746998833,"Ticker
BRK-B    0.225886
dtype: float64","Ticker
BRK-B    0.183613
Name: 2018-12-31 00:00:00, dtype: float64",,0.9027789338316278,"Ticker
BRK-B    0.109315
dtype: float64"
2018,CMCSA,0.9212320749087664,"Ticker
CMCSA    0.279168
dtype: float64","Ticker
CMCSA    0.139498
Name: 2018-12-31 00:00:00, dtype: float64","Ticker
CMCSA    0.031542
Name: 2018-12-31 00:00:00, dtype: float64",0.8246408077758091,"Ticker
CMCSA    0.340426
dtype: float64"
2018,CSCO,1.3047604045297019,"Ticker
CSCO    0.264268
dtype: float64","Ticker
CSCO    0.068863
Name: 2018-12-31 00:00:00, dtype: float64","Ticker
CSCO    0.035978
Name: 2018-12-31 00:00:00, dtype: float64",1.291372686890891,"Ticker
CSCO    0.138126
dtype: float64"
2018,CVX,0.9499810500864446,"Ticker
CVX    0.241345
dtype: float64","Ticker
CVX    0.106982
Name: 2018-12-31 00:00:00, dtype: float64","Ticker
CVX    0.054775
Name: 2018-12-31 00:00:00, dtype: float64",0.824751992434627,"Ticker
CVX    0.152737
dtype: float64"
2018,DIS,0.8625276941839598,"Ticker
DIS    0.20637
dtype: float64","Ticker
DIS    0.045699
Name: 2018-12-31 00:00:00, dtype: float64","Ticker
DIS    0.016074
Name: 2018-12-31 00:00:00, dtype: float64",0.7859528952772193,"Ticker
DIS    0.335135
dtype: float64"
2018,FB,,,,,,
2018,GOOG,1.365659827880891,"Ticker
GOOG    0.280791
dtype: float64","Ticker
GOOG    0.173664
Name: 2018-12-31 00:00:00, dtype: float64",,1.2791505754195496,"Ticker
GOOG    0.291046
dtype: float64"
2018,GOOGL,1.3560130467013352,"Ticker
GOOGL    0.28138
dtype: float64","Ticker
GOOGL    0.17231
Name: 2018-12-31 00:00:00, dtype: float64",,1.267832277473945,"Ticker
GOOGL    0.281762
dtype: float64"
2018,HD,1.0167475002539996,"Ticker
HD    0.226522
dtype: float64","Ticker
HD    0.099971
Name: 2018-12-31 00:00:00, dtype: float64","Ticker
HD    0.027962
Name: 2018-12-31 00:00:00, dtype: float64",0.8666288114764954,"Ticker
HD    0.305598
dtype: float64"
2018,INTC,1.3791038897895036,"Ticker
INTC    0.339365
dtype: float64","Ticker
INTC   -0.110921
Name: 2018-12-31 00:00:00, dtype: float64","Ticker
INTC    0.029711
Name: 2018-12-31 00:00:00, dtype: float64",1.3070600033596032,"Ticker
INTC    0.30712
dtype: float64"
2018,JNJ,0.7636496085802633,"Ticker
JNJ    0.218978
dtype: float64","Ticker
JNJ    0.083654
Name: 2018-12-31 00:00:00, dtype: float64","Ticker
JNJ    0.03294
Name: 2018-12-31 00:00:00, dtype: float64",0.5327106297634271,"Ticker
JNJ    0.1622
dtype: float64"
2018,JPM,0.9975502699813106,"Ticker
JPM    0.220936
dtype: float64","Ticker
JPM    0.251586
Name: 2018-12-31 00:00:00, dtype: float64","Ticker
JPM    0.030615
Name: 2018-12-31 00:00:00, dtype: float64",1.0525124572284066,"Ticker
JPM    0.472571
dtype: float64"
2018,KO,0.46547643560662605,"Ticker
KO    0.149727
dtype: float64","Ticker
KO    0.063816
Name: 2018-12-31 00:00:00, dtype: float64","Ticker
KO    0.039981
Name: 2018-12-31 00:00:00, dtype: float64",0.44706479131222,"Ticker
KO    0.205994
dtype: float64"
2018,MA,1.3581321810887959,"Ticker
MA    0.283975
dtype: float64","Ticker
MA    0.07857
Name: 2018-12-31 00:00:00, dtype: float64","Ticker
MA    0.005498
Name: 2018-12-31 00:00:00, dtype: float64",1.2806579673670984,"Ticker
MA    0.59158
dtype: float64"
2018,MRK,0.6893097787254783,"Ticker
MRK    0.199462
dtype: float64","Ticker
MRK    0.113945
Name: 2018-12-31 00:00:00, dtype: float64","Ticker
MRK    0.031448
Name: 2018-12-31 00:00:00, dtype: float64",0.6568968214256423,"Ticker
MRK    0.222714
dtype: float64"
2018,MSFT,1.4413100800627796,"Ticker
MSFT    0.282613
dtype: float64","Ticker
MSFT    0.135685
Name: 2018-12-31 00:00:00, dtype: float64","Ticker
MSFT    0.018035
Name: 2018-12-31 00:00:00, dtype: float64",1.2901640637263205,"Ticker
MSFT    0.575581
dtype: float64"
2018,NFLX,1.8412097771779614,"Ticker
NFLX    0.46199
dtype: float64","Ticker
NFLX    0.078943
Name: 2018-12-31 00:00:00, dtype: float64",,1.4205477841073377,"Ticker
NFLX    0.208884
dtype: float64"
2018,ORCL,0.996657670491825,"Ticker
ORCL    0.254392
dtype: float64","Ticker
ORCL    0.104043
Name: 2018-12-31 00:00:00, dtype: float64","Ticker
ORCL    0.018605
Name: 2018-12-31 00:00:00, dtype: float64",1.0614416745204518,"Ticker
ORCL    0.193433
dtype: float64"
2018,PEP,0.4436622007138918,"Ticker
PEP    0.183866
dtype: float64","Ticker
PEP    0.07382
Name: 2018-12-31 00:00:00, dtype: float64","Ticker
PEP    0.038962
Name: 2018-12-31 00:00:00, dtype: float64",0.5313690729380266,"Ticker
PEP    0.273759
dtype: float64"
2018,PFE,0.8055901552537992,"Ticker
PFE    0.197578
dtype: float64","Ticker
PFE    0.044348
Name: 2018-12-31 00:00:00, dtype: float64","Ticker
PFE    0.041466
Name: 2018-12-31 00:00:00, dtype: float64",0.7484412410628392,"Ticker
PFE   -0.069079
dtype: float64"
2018,PG,0.46378003125899364,"Ticker
PG    0.193412
dtype: float64","Ticker
PG    0.080708
Name: 2018-12-31 00:00:00, dtype: float64","Ticker
PG    0.036395
Name: 2018-12-31 00:00:00, dtype: float64",0.5238904485563841,"Ticker
PG    0.397005
dtype: float64"
2018,T,0.6770241590709399,"Ticker
T    0.233824
dtype: float64","Ticker
T    0.122742
Name: 2018-12-31 00:00:00, dtype: float64","Ticker
T    0.150604
Name: 2018-12-31 00:00:00, dtype: float64",0.5800551874486991,"Ticker
T    0.484811
dtype: float64"
2018,UNH,0.9990863292466335,"Ticker
UNH    0.230988
dtype: float64","Ticker
UNH    0.10536
Name: 2018-12-31 00:00:00, dtype: float64","Ticker
UNH    0.015222
Name: 2018-12-31 00:00:00, dtype: float64",0.717688841691802,"Ticker
UNH    0.200031
dtype: float64"
2018,V,1.26493748286291,"Ticker
V    0.253066
dtype: float64","Ticker
V    0.07873
Name: 2018-12-31 00:00:00, dtype: float64","Ticker
V    0.006977
Name: 2018-12-31 00:00:00, dtype: float64",1.0537256465020863,"Ticker
V    0.43327
dtype: float64"
2018,WFC,0.9034886573113943,"Ticker
WFC    0.234275
dtype: float64","Ticker
WFC    0.144865
Name: 2018-12-31 00:00:00, dtype: float64","Ticker
WFC    0.04273
Name: 2018-12-31 00:00:00, dtype: float64",0.9464079644134582,"Ticker
WFC    0.214411
dtype: float64"
2018,WMT,0.7074125110776217,"Ticker
WMT    0.23986
dtype: float64","Ticker
WMT    0.083304
Name: 2018-12-31 00:00:00, dtype: float64","Ticker
WMT    0.024683
Name: 2018-12-31 00:00:00, dtype: float64",0.501293093574064,"Ticker
WMT    0.30163
dtype: float64"
2018,XOM,0.8620705510391616,"Ticker
XOM    0.218079
dtype: float64","Ticker
XOM    0.150364
Name: 2018-12-31 00:00:00, dtype: float64","Ticker
XOM    0.064413
Name: 2018-12-31 00:00:00, dtype: float64",0.9372081828360586,"Ticker
XOM    0.072328
dtype: float64"
2019,AAPL,1.5496012235475793,"Ticker
AAPL    0.261379
dtype: float64","Ticker
AAPL    0.090562
Name: 2019-12-31 00:00:00, dtype: float64","Ticker
AAPL    0.010704
Name: 2019-12-31 00:00:00, dtype: float64",1.1570784928084994,"Ticker
AAPL    0.823067
dtype: float64"
2019,ADBE,1.3360658879855707,"Ticker
ADBE    0.238053
dtype: float64","Ticker
ADBE    0.045936
Name: 2019-12-31 00:00:00, dtype: float64",,1.1158793310737345,"Ticker
ADBE    0.516388
dtype: float64"
2019,AMZN,1.3248297501036572,"Ticker
AMZN    0.227847
dtype: float64","Ticker
AMZN    0.066348
Name: 2019-12-31 00:00:00, dtype: float64",,0.7014609927242507,"Ticker
AMZN    0.762561
dtype: float64"
2019,BAC,1.2371133595456765,"Ticker
BAC    0.231338
dtype: float64","Ticker
BAC    0.10839
Name: 2019-12-31 00:00:00, dtype: float64","Ticker
BAC    0.021354
Name: 2019-12-31 00:00:00, dtype: float64",1.439734752259326,"Ticker
BAC   -0.116329
dtype: float64"
2019,BRK-A,0.8764217087647302,"Ticker
BRK-A    0.14863
dtype: float64","Ticker
BRK-A    0.165714
Name: 2019-12-31 00:00:00, dtype: float64",,0.8400449187175422,"Ticker
BRK-A    0.02422
dtype: float64"
2019,BRK-B,0.9027789338316278,"Ticker
BRK-B    0.150007
dtype: float64","Ticker
BRK-B    0.165519
Name: 2019-12-31 00:00:00, dtype: float64",,0.9265630465408468,"Ticker
BRK-B    0.023709
dtype: float64"
2019,CRM,1.2691702983158375,"Ticker
CRM    0.256182
dtype: float64","Ticker
CRM    0.039633
Name: 2019-12-31 00:00:00, dtype: float64",,1.0763124664514805,"Ticker
CRM    0.368236
dtype: float64"
2019,CSCO,1.2913746734099725,"Ticker
CSCO    0.244052
dtype: float64","Ticker
CSCO    0.060506
Name: 2019-12-31 00:00:00, dtype: float64","Ticker
CSCO    0.034081
Name: 2019-12-31 00:00:00, dtype: float64",1.010437047859069,"Ticker
CSCO   -0.034865
dtype: float64"
2019,CVX,0.8247533252117976,"Ticker
CVX    0.183315
dtype: float64","Ticker
CVX    0.092807
Name: 2019-12-31 00:00:00, dtype: float64","Ticker
CVX    0.050487
Name: 2019-12-31 00:00:00, dtype: float64",1.4009202251606079,"Ticker
CVX   -0.259521
dtype: float64"
2019,DIS,0.7859517544318364,"Ticker
DIS    0.225509
dtype: float64","Ticker
DIS    0.034228
Name: 2019-12-31 00:00:00, dtype: float64","Ticker
DIS    0.012319
Name: 2019-12-31 00:00:00, dtype: float64",1.0865869748686727,"Ticker
DIS    0.252714
dtype: float64"
2019,FB,,,,,,
2019,GOOG,1.2791501362436593,"Ticker
GOOG    0.241253
dtype: float64","Ticker
GOOG    0.134514
Name: 2019-12-31 00:00:00, dtype: float64",,0.9749212561619196,"Ticker
GOOG    0.310287
dtype: float64"
2019,GOOGL,1.2678324819345108,"Ticker
GOOGL    0.236861
dtype: float64","Ticker
GOOGL    0.134432
Name: 2019-12-31 00:00:00, dtype: float64",,0.9826064977654727,"Ticker
GOOGL    0.308536
dtype: float64"
2019,HD,0.8666293327486941,"Ticker
HD    0.181666
dtype: float64","Ticker
HD    0.076571
Name: 2019-12-31 00:00:00, dtype: float64","Ticker
HD    0.028279
Name: 2019-12-31 00:00:00, dtype: float64",1.1174272715890485,"Ticker
HD    0.245017
dtype: float64"
2019,INTC,1.307058762813072,"Ticker
INTC    0.270423
dtype: float64","Ticker
INTC   -0.084859
Name: 2019-12-31 00:00:00, dtype: float64","Ticker
INTC    0.023867
Name: 2019-12-31 00:00:00, dtype: float64",1.1862774004715322,"Ticker
INTC   -0.146887
dtype: float64"
2019,JNJ,0.532711174349762,"Ticker
JNJ    0.164163
dtype: float64","Ticker
JNJ    0.071979
Name: 2019-12-31 00:00:00, dtype: float64","Ticker
JNJ    0.030024
Name: 2019-12-31 00:00:00, dtype: float64",0.6931854374982004,"Ticker
JNJ    0.108237
dtype: float64"
2019,JPM,1.0525156325032843,"Ticker
JPM    0.18655
dtype: float64","Ticker
JPM    0.170848
Name: 2019-12-31 00:00:00, dtype: float64","Ticker
JPM    0.027664
Name: 2019-12-31 00:00:00, dtype: float64",1.3204337133546176,"Ticker
JPM   -0.055348
dtype: float64"
2019,KO,0.4470665347374015,"Ticker
KO    0.169714
dtype: float64","Ticker
KO    0.052916
Name: 2019-12-31 00:00:00, dtype: float64","Ticker
KO    0.034002
Name: 2019-12-31 00:00:00, dtype: float64",0.8363680827526727,"Ticker
KO    0.024691
dtype: float64"
2019,MA,1.2806577925030014,"Ticker
MA    0.213293
dtype: float64","Ticker
MA    0.049366
Name: 2019-12-31 00:00:00, dtype: float64","Ticker
MA    0.00456
Name: 2019-12-31 00:00:00, dtype: float64",1.2767383540606727,"Ticker
MA    0.201864
dtype: float64"
2019,MCD,0.41244772033148075,"Ticker
MCD    0.14976
dtype: float64","Ticker
MCD    0.064743
Name: 2019-12-31 00:00:00, dtype: float64","Ticker
MCD    0.027029
Name: 2019-12-31 00:00:00, dtype: float64",0.959686299713785,"Ticker
MCD    0.112968
dtype: float64"
2019,MRK,0.6568956498947011,"Ticker
MRK    0.183561
dtype: float64","Ticker
MRK    0.09319
Name: 2019-12-31 00:00:00, dtype: float64","Ticker
MRK    0.02921
Name: 2019-12-31 00:00:00, dtype: float64",0.7097649608124055,"Ticker
MRK   -0.072048
dtype: float64"
2019,MSFT,1.2901676959112927,"Ticker
MSFT    0.198184
dtype: float64","Ticker
MSFT    0.086117
Name: 2019-12-31 00:00:00, dtype: float64","Ticker
MSFT    0.012578
Name: 2019-12-31 00:00:00, dtype: float64",1.1482729877061983,"Ticker
MSFT    0.425341
dtype: float64"
2019,NFLX,1.4205477841073377,"Ticker
NFLX    0.346211
dtype: float64","Ticker
NFLX    0.065303
Name: 2019-12-31 00:00:00, dtype: float64",,0.6675816533208792,"Ticker
NFLX    0.671138
dtype: float64"
2019,PEP,0.5313721371555282,"Ticker
PEP    0.138606
dtype: float64","Ticker
PEP    0.057955
Name: 2019-12-31 00:00:00, dtype: float64","Ticker
PEP    0.032327
Name: 2019-12-31 00:00:00, dtype: float64",0.9061010776399077,"Ticker
PEP    0.116717
dtype: float64"
2019,PFE,0.7484452545245183,"Ticker
PFE    0.189851
dtype: float64","Ticker
PFE    0.047639
Name: 2019-12-31 00:00:00, dtype: float64","Ticker
PFE    0.047163
Name: 2019-12-31 00:00:00, dtype: float64",0.7026715255920805,"Ticker
PFE    0.030695
dtype: float64"
2019,PG,0.5238894201131413,"Ticker
PG    0.164628
dtype: float64","Ticker
PG    0.057772
Name: 2019-12-31 00:00:00, dtype: float64","Ticker
PG    0.027098
Name: 2019-12-31 00:00:00, dtype: float64",0.7259449540816425,"Ticker
PG    0.141525
dtype: float64"
2019,T,0.5800553362761465,"Ticker
T    0.17693
dtype: float64","Ticker
T    0.082665
Name: 2019-12-31 00:00:00, dtype: float64","Ticker
T    0.103458
Name: 2019-12-31 00:00:00, dtype: float64",0.8563593288260748,"Ticker
T   -0.196494
dtype: float64"
2019,UNH,0.7176880235716,"Ticker
UNH    0.251586
dtype: float64","Ticker
UNH    0.087798
Name: 2019-12-31 00:00:00, dtype: float64","Ticker
UNH    0.015221
Name: 2019-12-31 00:00:00, dtype: float64",1.1629079578143016,"Ticker
UNH    0.212502
dtype: float64"
2019,V,1.0537245271143916,"Ticker
V    0.180098
dtype: float64","Ticker
V    0.05493
Name: 2019-12-31 00:00:00, dtype: float64","Ticker
V    0.005808
Name: 2019-12-31 00:00:00, dtype: float64",1.1572930734658762,"Ticker
V    0.171242
dtype: float64"
2019,VZ,0.3557956064003309,"Ticker
VZ    0.15835
dtype: float64","Ticker
VZ    0.0932
Name: 2019-12-31 00:00:00, dtype: float64","Ticker
VZ    0.05379
Name: 2019-12-31 00:00:00, dtype: float64",0.5386049971199546,"Ticker
VZ   -0.001309
dtype: float64"
2019,WMT,0.5012927902881049,"Ticker
WMT    0.143677
dtype: float64","Ticker
WMT    0.064
Name: 2019-12-31 00:00:00, dtype: float64","Ticker
WMT    0.019328
Name: 2019-12-31 00:00:00, dtype: float64",0.5213526747937404,"Ticker
WMT    0.233224
dtype: float64"
2019,XOM,0.9372069589999206,"Ticker
XOM    0.182185
dtype: float64","Ticker
XOM    0.140222
Name: 2019-12-31 00:00:00, dtype: float64","Ticker
XOM    0.063788
Name: 2019-12-31 00:00:00, dtype: float64",1.1388097558201593,"Ticker
XOM   -0.36211
dtype: float64"
2020,AAPL,1.1570793714727277,"Ticker
AAPL    0.466066
dtype: float64","Ticker
AAPL    0.049676
Name: 2020-12-31 00:00:00, dtype: float64","Ticker
AAPL    0.006238
Name: 2020-12-31 00:00:00, dtype: float64",1.3194697283630372,"Ticker
AAPL    0.346482
dtype: float64"
2020,ADBE,1.1158793310737345,"Ticker
ADBE    0.478969
dtype: float64","Ticker
ADBE    0.030293
Name: 2020-12-31 00:00:00, dtype: float64",,1.4094242879197907,"Ticker
ADBE    0.133848
dtype: float64"
2020,AMZN,0.7014609927242507,"Ticker
AMZN    0.384345
dtype: float64","Ticker
AMZN    0.037643
Name: 2020-12-31 00:00:00, dtype: float64",,1.0434299732104275,"Ticker
AMZN    0.023768
dtype: float64"
2020,BAC,1.439735061571125,"Ticker
BAC    0.585885
dtype: float64","Ticker
BAC    0.122659
Name: 2020-12-31 00:00:00, dtype: float64","Ticker
BAC    0.026362
Name: 2020-12-31 00:00:00, dtype: float64",0.9206545057019052,"Ticker
BAC    0.49609
dtype: float64"
2020,BRK-A,0.8400449187175422,"Ticker
BRK-A    0.327218
dtype: float64","Ticker
BRK-A    0.161795
Name: 2020-12-31 00:00:00, dtype: float64",,0.6870628230157324,"Ticker
BRK-A    0.295695
dtype: float64"
2020,BRK-B,0.9265630465408468,"Ticker
BRK-B    0.348926
dtype: float64","Ticker
BRK-B    0.161685
Name: 2020-12-31 00:00:00, dtype: float64",,0.7335605250482496,"Ticker
BRK-B    0.289516
dtype: float64"
2020,CMCSA,0.9233027525904688,"Ticker
CMCSA    0.381947
dtype: float64","Ticker
CMCSA    0.087355
Name: 2020-12-31 00:00:00, dtype: float64","Ticker
CMCSA    0.019364
Name: 2020-12-31 00:00:00, dtype: float64",0.8673479549750239,"Ticker
CMCSA   -0.022217
dtype: float64"
